"","DISTRICTE","DATA_REFERENCIA","BARRI","NACIONALITAT","SEXE","POBLACIO","perimeter","area"
"544",3,2011,"CAN PALET                     ","MARROC, EL                    ","Dona",22,19328.2396,12485000
"545",3,2011,"CAN PALET                     ","REPÚBLICA DOMINICANA, LA      ","Home",1,19328.2396,12485000
"546",3,2012,"GUADALHORCE                   ","MARROC, EL                    ","Home",1,19328.2396,12485000
"547",3,2012,"LES FONTS                     ","ESPANYA                       ","Home",25,19328.2396,12485000
"548",3,2011,"CAN PARELLADA                 ","SENEGAL, EL                   ","Home",1,19328.2396,12485000
"549",3,2011,"GUADALHORCE                   ","ESPANYA                       ","Home",4,19328.2396,12485000
"550",3,2011,"LES FONTS                     ","ESPANYA                       ","Dona",23,19328.2396,12485000
"551",3,2011,"LES FONTS                     ","ÍNDIA, L                      ","Home",1,19328.2396,12485000
"552",3,2011,"LES FONTS                     ","MARROC, EL                    ","Dona",2,19328.2396,12485000
"553",3,2011,"LES FONTS                     ","ESPANYA                       ","Home",16,19328.2396,12485000
"554",3,2012,"CAN PALET                     ","ALGÈRIA                       ","Home",1,19328.2396,12485000
"555",3,2012,"CAN PALET                     ","EQUADOR, L                    ","Dona",1,19328.2396,12485000
"556",3,2012,"CAN PALET                     ","ESPANYA                       ","Dona",60,19328.2396,12485000
"557",3,2011,"SEGLE XX                      ","EQUADOR, L                    ","Home",1,19328.2396,12485000
"558",3,2012,"XÚQUER                        ","ESPANYA                       ","Dona",6,19328.2396,12485000
"559",3,2012,"XÚQUER                        ","MARROC, EL                    ","Home",2,19328.2396,12485000
"560",3,2013,"CAN PALET                     ","ROMANIA                       ","Dona",1,19328.2396,12485000
"561",3,2013,"CAN PALET                     ","SENEGAL, EL                   ","Home",1,19328.2396,12485000
"562",3,2016,"CAN PALET II                  ","MARROC, EL                    ","Home",1,19328.2396,12485000
"563",3,2014,"CAN PALET                     ","ITÀLIA                        ","Dona",1,19328.2396,12485000
"564",3,2014,"CAN PALET                     ","MARROC, EL                    ","Dona",14,19328.2396,12485000
"565",3,2016,"GUADALHORCE                   ","MARROC, EL                    ","Home",1,19328.2396,12485000
"566",3,2016,"LES FONTS                     ","ESPANYA                       ","Home",4,19328.2396,12485000
"567",3,2016,"SEGLE XX                      ","ESPANYA                       ","Home",10,19328.2396,12485000
"568",3,2016,"XÚQUER                        ","ESPANYA                       ","Dona",1,19328.2396,12485000
"569",3,2014,"CAN PALET II                  ","MALI                          ","Dona",1,19328.2396,12485000
"570",3,2014,"CAN PALET II                  ","MARROC, EL                    ","Home",5,19328.2396,12485000
"571",3,2014,"CAN PARELLADA                 ","MARROC, EL                    ","Dona",2,19328.2396,12485000
"572",3,2014,"GUADALHORCE                   ","ESPANYA                       ","Home",3,19328.2396,12485000
"573",3,2015,"CAN PALET                     ","PORTUGAL                      ","Dona",1,19328.2396,12485000
"574",3,2015,"CAN PALET                     ","ROMANIA                       ","Home",1,19328.2396,12485000
"575",3,2015,"CAN PALET II                  ","MARROC, EL                    ","Dona",5,19328.2396,12485000
"576",3,2015,"CAN PARELLADA                 ","ESPANYA                       ","Home",18,19328.2396,12485000
"577",3,2015,"CAN PARELLADA                 ","ROMANIA                       ","Dona",1,19328.2396,12485000
"578",3,2014,"GUADALHORCE                   ","REPÚBLICA DOMINICANA, LA      ","Home",1,19328.2396,12485000
"579",3,2014,"LES FONTS                     ","ESPANYA                       ","Dona",16,19328.2396,12485000
"580",3,2015,"LES FONTS                     ","ESPANYA                       ","Home",24,19328.2396,12485000
"581",3,2015,"LES FONTS                     ","ROMANIA                       ","Home",1,19328.2396,12485000
"582",3,2014,"SEGLE XX                      ","ESPANYA                       ","Dona",37,19328.2396,12485000
"583",3,2014,"SEGLE XX                      ","ESPANYA                       ","Home",36,19328.2396,12485000
"584",3,2015,"SEGLE XX                      ","ESPANYA                       ","Home",52,19328.2396,12485000
"585",3,2015,"SEGLE XX                      ","POLÒNIA                       ","Dona",1,19328.2396,12485000
"586",3,2011,"CAN PALET II                  ","MARROC, EL                    ","Dona",5,19328.2396,12485000
"587",3,2011,"CAN PARELLADA                 ","ESPANYA                       ","Home",36,19328.2396,12485000
"588",3,2011,"CAN PARELLADA                 ","PAKISTAN, EL                  ","Home",1,19328.2396,12485000
"589",3,2011,"GUADALHORCE                   ","EQUADOR, L                    ","Dona",1,19328.2396,12485000
"590",3,2011,"GUADALHORCE                   ","MARROC, EL                    ","Dona",4,19328.2396,12485000
"591",3,2011,"GUADALHORCE                   ","MARROC, EL                    ","Home",1,19328.2396,12485000
"592",3,2011,"GUADALHORCE                   ","PORTUGAL                      ","Dona",1,19328.2396,12485000
"593",3,2012,"CAN JOFRESA                   ","MARROC, EL                    ","Home",1,19328.2396,12485000
"594",3,2012,"SEGLE XX                      ","ITÀLIA                        ","Home",1,19328.2396,12485000
"595",3,2012,"SEGLE XX                      ","RÚSSIA                        ","Home",1,19328.2396,12485000
"596",3,2012,"CAN PALET                     ","EQUADOR, L                    ","Home",2,19328.2396,12485000
"597",3,2012,"XÚQUER                        ","EQUADOR, L                    ","Dona",1,19328.2396,12485000
"598",3,2013,"CAN PALET                     ","PAKISTAN, EL                  ","Home",1,19328.2396,12485000
"599",3,2013,"CAN PALET                     ","PORTUGAL                      ","Home",1,19328.2396,12485000
"600",3,2016,"CAN PALET                     ","MARROC, EL                    ","Dona",8,19328.2396,12485000
"601",3,2016,"CAN PALET II                  ","ESPANYA                       ","Dona",1,19328.2396,12485000
"602",3,2014,"CAN PALET                     ","ÍNDIA, L                      ","Home",1,19328.2396,12485000
"603",3,2015,"CAN PALET II                  ","SENEGAL, EL                   ","Dona",1,19328.2396,12485000
"604",3,2015,"CAN PARELLADA                 ","ESPANYA                       ","Dona",15,19328.2396,12485000
"605",3,2014,"CAN PALET                     ","MARROC, EL                    ","Home",13,19328.2396,12485000
"606",3,2014,"CAN PALET                     ","PORTUGAL                      ","Dona",1,19328.2396,12485000
"607",3,2014,"CAN PALET                     ","SENEGAL, EL                   ","Dona",1,19328.2396,12485000
"608",3,2014,"CAN PALET                     ","XINA, LA                      ","Home",1,19328.2396,12485000
"609",3,2014,"CAN PALET II                  ","ESPANYA                       ","Dona",3,19328.2396,12485000
"610",3,2015,"SEGLE XX                      ","MARROC, EL                    ","Dona",3,19328.2396,12485000
"611",3,2015,"SEGLE XX                      ","MARROC, EL                    ","Home",2,19328.2396,12485000
"612",3,2015,"XÚQUER                        ","ESPANYA                       ","Home",2,19328.2396,12485000
"613",3,2014,"GUADALHORCE                   ","MARROC, EL                    ","Home",2,19328.2396,12485000
"614",3,2014,"GUADALHORCE                   ","PAKISTAN, EL                  ","Home",1,19328.2396,12485000
"615",3,2014,"P.I. SANTA EULÀLIA            ","SENEGAL, EL                   ","Home",1,19328.2396,12485000
"616",3,2014,"SEGLE XX                      ","COLÒMBIA                      ","Dona",1,19328.2396,12485000
"617",3,2014,"GUADALHORCE                   ","ESPANYA                       ","Dona",6,19328.2396,12485000
"618",3,2016,"SEGLE XX                      ","MARROC, EL                    ","Home",1,19328.2396,12485000
"619",3,2013,"CAN JOFRESA                   ","ESPANYA                       ","Home",5,19328.2396,12485000
"620",3,2014,"LES FONTS                     ","ESPANYA                       ","Home",10,19328.2396,12485000
"621",3,2014,"LES FONTS                     ","SENEGAL, EL                   ","Home",1,19328.2396,12485000
"622",3,2014,"XÚQUER                        ","ESPANYA                       ","Home",2,19328.2396,12485000
"623",3,2013,"CAN PALET                     ","BOLÍVIA                       ","Dona",1,19328.2396,12485000
"624",3,2014,"SEGLE XX                      ","MARROC, EL                    ","Home",5,19328.2396,12485000
"625",3,2014,"SEGLE XX                      ","PERÚ, EL                      ","Dona",1,19328.2396,12485000
"626",3,2015,"SEGLE XX                      ","ROMANIA                       ","Dona",2,19328.2396,12485000
"627",3,2015,"SEGLE XX                      ","ROMANIA                       ","Home",1,19328.2396,12485000
"628",3,2015,"XÚQUER                        ","ESPANYA                       ","Dona",7,19328.2396,12485000
"629",3,2015,"XÚQUER                        ","MARROC, EL                    ","Dona",1,19328.2396,12485000
"630",3,2011,"GUADALHORCE                   ","ESPANYA                       ","Dona",5,19328.2396,12485000
"631",3,2012,"CAN JOFRESA                   ","BOLÍVIA                       ","Home",1,19328.2396,12485000
"632",3,2012,"CAN JOFRESA                   ","ESPANYA                       ","Dona",12,19328.2396,12485000
"633",3,2012,"SEGLE XX                      ","ESPANYA                       ","Home",37,19328.2396,12485000
"634",3,2013,"CAN JOFRESA                   ","ESPANYA                       ","Dona",6,19328.2396,12485000
"635",3,2013,"CAN JOFRESA                   ","MARROC, EL                    ","Home",1,19328.2396,12485000
"636",3,2012,"SEGLE XX                      ","SENEGAL, EL                   ","Home",1,19328.2396,12485000
"637",3,2013,"CAN JOFRESA                   ","ROMANIA                       ","Home",1,19328.2396,12485000
"638",3,2013,"CAN PALET                     ","ÍNDIA, L                      ","Dona",1,19328.2396,12485000
"639",3,2016,"CAN JOFRESA                   ","ESPANYA                       ","Home",2,19328.2396,12485000
"640",3,2014,"CAN PALET                     ","EQUADOR, L                    ","Dona",1,19328.2396,12485000
"641",3,2014,"CAN PALET                     ","ESPANYA                       ","Dona",38,19328.2396,12485000
"642",3,2015,"CAN PALET II                  ","MARROC, EL                    ","Home",5,19328.2396,12485000
"643",3,2013,"GUADALHORCE                   ","MARROC, EL                    ","Home",1,19328.2396,12485000
"644",3,2013,"LES FONTS                     ","MARROC, EL                    ","Dona",2,19328.2396,12485000
"645",3,2015,"CAN PARELLADA                 ","MARROC, EL                    ","Dona",3,19328.2396,12485000
"646",3,2015,"CAN PARELLADA                 ","MARROC, EL                    ","Home",1,19328.2396,12485000
"647",3,2015,"CAN PARELLADA                 ","SENEGAL, EL                   ","Dona",1,19328.2396,12485000
"648",3,2015,"GUADALHORCE                   ","ESPANYA                       ","Home",6,19328.2396,12485000
"649",3,2015,"LES FONTS                     ","ESPANYA                       ","Dona",11,19328.2396,12485000
"650",3,2015,"SEGLE XX                      ","ESPANYA                       ","Dona",43,19328.2396,12485000
"651",3,2013,"XÚQUER                        ","PERÚ, EL                      ","Dona",1,19328.2396,12485000
"652",3,2013,"CAN PALET                     ","GÀMBIA                        ","Home",1,19328.2396,12485000
"653",3,2014,"XÚQUER                        ","MARROC, EL                    ","Dona",3,19328.2396,12485000
"654",3,2015,"CAN PALET                     ","SENEGAL, EL                   ","Home",3,19328.2396,12485000
"655",3,2013,"CAN PALET                     ","MARROC, EL                    ","Dona",22,19328.2396,12485000
"656",3,2013,"CAN PALET                     ","MARROC, EL                    ","Home",18,19328.2396,12485000
"657",3,2015,"XÚQUER                        ","MARROC, EL                    ","Home",1,19328.2396,12485000
"658",3,2014,"GUADALHORCE                   ","MARROC, EL                    ","Dona",1,19328.2396,12485000
"659",3,2014,"SEGLE XX                      ","ITÀLIA                        ","Home",1,19328.2396,12485000
"660",3,2014,"SEGLE XX                      ","MARROC, EL                    ","Dona",5,19328.2396,12485000
"661",3,2014,"XÚQUER                        ","ESPANYA                       ","Dona",8,19328.2396,12485000
"662",3,2013,"CAN JOFRESA                   ","PARAGUAI, EL                  ","Home",1,19328.2396,12485000
"663",3,2015,"CAN PALET                     ","PAKISTAN, EL                  ","Dona",1,19328.2396,12485000
"664",3,2013,"CAN PALET                     ","ESPANYA                       ","Dona",44,19328.2396,12485000
"665",3,2013,"CAN PALET                     ","COLÒMBIA                      ","Dona",1,19328.2396,12485000
"666",3,2013,"CAN PALET                     ","ESPANYA                       ","Home",47,19328.2396,12485000
"667",3,2015,"CAN PALET                     ","SENEGAL, EL                   ","Dona",3,19328.2396,12485000
"668",3,2015,"CAN PALET II                  ","ESPANYA                       ","Home",4,19328.2396,12485000
"669",3,2013,"GUADALHORCE                   ","ESPANYA                       ","Home",3,19328.2396,12485000
"670",3,2015,"CAN PALET                     ","ESPANYA                       ","Dona",64,19328.2396,12485000
"671",3,2012,"SEGLE XX                      ","ALEMANYA                      ","Home",1,19328.2396,12485000
"672",3,2012,"SEGLE XX                      ","EQUADOR, L                    ","Home",1,19328.2396,12485000
"673",3,2013,"CAN JOFRESA                   ","EQUADOR, L                    ","Home",1,19328.2396,12485000
"674",3,2013,"XÚQUER                        ","MARROC, EL                    ","Home",1,19328.2396,12485000
"675",3,2015,"CAN PALET                     ","MARROC, EL                    ","Home",15,19328.2396,12485000
"676",3,2013,"XÚQUER                        ","ESPANYA                       ","Dona",6,19328.2396,12485000
"677",3,2013,"CAN PALET II                  ","SENEGAL, EL                   ","Dona",2,19328.2396,12485000
"678",3,2013,"GUADALHORCE                   ","ESPANYA                       ","Dona",4,19328.2396,12485000
"679",3,2015,"CAN PALET                     ","PORTUGAL                      ","Home",1,19328.2396,12485000
"680",3,2013,"CAN PALET                     ","POLÒNIA                       ","Dona",1,19328.2396,12485000
"681",3,2013,"CAN PARELLADA                 ","XINA, LA                      ","Dona",1,19328.2396,12485000
